SiteNumber,SiteLongit,SiteLatitu,slo,wti,accumulati,Dis_Sea,Slope_degr,TWI,curv,curv_profi,Area,handMean,Altitude,imp,Dis_storm,Soil_Point,Soil_Mean,Rain_MAX,Rain_Mean,Wind_MAX,Wind_Mean,Wind_Point,Rain_Point,Tide_Mean,Tide_Point,RiverDisMn,Mean_Gage_height,Slope-Invariability,Max_Gage_height
1387000,-74.293056,41.044167,7.91447,-5.25149,207570,0.504905,2.32756,15.421775,395944992,-557339000.0,16611000,54.4999,210.0,8.81667,1.550517,0.331882,0.331882,1.244311,1.214042,71.383453,71.110827,71.3835,1.24431,8.417222,8.42214,45003.76912,1.497187,0.870804721,1.91
1387905,-74.25,41.0275,7.89224,-5.09823,4869240,0.470726,0.130191,21.120721,407912992,1891220.0,371084000,56.9732,200.0,5.49616,1.544155,0.331882,0.346372,1.223975,1.096329,71.539238,68.961103,71.4981,1.20309,8.261772,8.5037,40253.41554,5.171979,1.20000943,5.25
1387940,-74.274444,41.007222,7.7002,-5.06916,4991080,0.463556,0.950133,19.463902,399876992,51618900.0,398295000,55.2276,190.96,6.09946,1.518817,0.331882,0.345376,1.223975,1.101644,71.860527,69.154784,71.719,1.2233,8.280132,8.53367,37197.56634,10.709479,1.12777253,10.74
1387998,-74.278889,40.992778,7.59668,-5.03576,5178100,0.453118,10.6381,17.12684,395097984,-32750900000.0,413176000,54.1548,190.96,6.25727,1.503739,0.331882,0.344885,1.223975,1.104598,71.986504,69.239501,71.8863,1.2222,8.290077,8.53367,36249.52204,10.509583,1.086120646,10.55
1388000,-74.28,40.991944,7.59712,-5.03582,5181130,0.452952,3.18325,18.332007,395272992,-17515800000.0,413263000,54.1466,171.35,6.25997,1.502673,0.331882,0.344885,1.223975,1.104598,71.986504,69.239501,71.9367,1.2455,8.290077,8.56615,36246.78402,7.710799,1.086298648,9.9
1388100,-74.279444,40.985556,7.59209,-5.03487,5186990,0.447153,4.43744,18.005008,394854016,1433260000.0,414005000,54.0804,175.3,6.2859,1.496581,0.331882,0.34487,1.223975,1.104598,71.986504,69.239501,72.0446,1.22096,8.290077,8.56615,36226.07757,1.062812,1.087987442,3.92
1388500,-74.281944,40.969722,7.38849,-4.9385,11480400,0.434885,5.77628,18.537386,389532992,-11700000000.0,916303000,49.8236,160.0,4.73148,1.480596,0.331882,0.341569,1.531833,1.220406,72.442383,70.176505,72.0995,1.24529,8.264046,8.59922,34356.36309,8.874792,1.163086984,11.58
1388700,-74.3025,40.924722,4.48689,-4.41644,417608,0.409522,7.07297,15.02112,175663008,21881500000.0,33132200,36.5262,170.0,10.5341,1.432084,0.331882,0.331882,1.353423,1.300374,72.764191,72.507828,72.6273,1.27334,8.559029,8.64423,40132.93303,3.711667,1.539029263,4.09
1388910,-74.270556,40.914444,7.15684,-4.89509,12226300,0.382386,0.637455,20.731491,374804000,845272000.0,976538000,48.4473,156.5,5.27692,1.429396,0.331882,0.340981,1.531833,1.223227,72.764191,70.322716,72.5029,1.21957,8.285566,8.70141,31789.37838,2.869063,1.125328724,5.33
1389005,-74.269167,40.896389,5.69548,-4.64802,24301300,0.366861,0.117128,22.800534,273672992,-17802200.0,1916600000,38.3823,155.0,7.64321,1.412139,0.331882,0.345857,1.890109,1.381131,74.462212,71.861687,72.6653,1.22105,8.302699,8.73625,20039.70429,3.888542,1.125662971,5.43
1377370,-74.039167,41.036667,3.31426,-4.54533,514020,0.2985,11.3853,14.747683,96159904,46471700000.0,41119500,23.4407,129.9,19.7616,1.604279,0.344409,0.345433,1.058955,1.035686,71.095848,70.623143,71.0958,1.01228,8.409441,8.53519,44651.92125,2.502292,1.280711141,3.05
1377451,-74.048056,41.011944,3.31031,-4.49143,652788,0.294101,5.09678,15.794834,96366896,-26802200000.0,49972600,23.0533,59.08,19.3428,1.578046,0.344409,0.345252,1.058955,1.033871,71.188698,70.733309,71.1887,1.01261,8.44017,8.58247,43293.6058,1.48875,1.340479211,1.79
1377500,-74.021111,40.992778,3.15559,-4.4666,949087,0.261447,4.9884,16.190445,115491000,-11407200000.0,75311200,20.2248,28.62,19.7077,1.567712,0.344409,0.344973,1.058955,1.024092,71.33567,70.878506,71.1597,0.984139,8.513695,8.59684,39482.60219,1.53,1.414232683,1.85
